model,TP,FN,TN,FP,auc_roc,auc_pr,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,hss,val_hss,tss,val_tss,recall,val_recall,precision,val_precision,f1,val_f1,acc,val_acc,num_train_inst,far,loss,val_far,val_loss,TP_epc,FN_epc,TN_epc,FP_epc,auc_roc_epc,auc_pr_epc,val_TP_epc,val_FN_epc,val_TN_epc,val_FP_epc,val_auc_roc_epc,val_auc_pr_epc,hss_epc,val_hss_epc,tss_epc,val_tss_epc,recall_epc,val_recall_epc,precision_epc,val_precision_epc,f1_epc,val_f1_epc,acc_epc,val_acc_epc,num_train_inst_epc,far_epc,loss_epc,val_far_epc,val_loss_epc,loss_std,TP_std,FN_std,TN_std,FP_std,auc_roc_std,auc_pr_std,val_loss_std,val_TP_std,val_FN_std,val_TN_std,val_FP_std,val_auc_roc_std,val_auc_pr_std,hss_std,val_hss_std,tss_std,val_tss_std,far_std,val_far_std,recall_std,val_recall_std,precision_std,val_precision_std,f1_std,val_f1_std,acc_std,val_acc_std,num_train_inst_std,loss_min,TP_min,FN_min,TN_min,FP_min,auc_roc_min,auc_pr_min,val_loss_min,val_TP_min,val_FN_min,val_TN_min,val_FP_min,val_auc_roc_min,val_auc_pr_min,hss_min,val_hss_min,tss_min,val_tss_min,far_min,val_far_min,recall_min,val_recall_min,precision_min,val_precision_min,f1_min,val_f1_min,acc_min,val_acc_min,num_train_inst_min,loss_max,TP_max,FN_max,TN_max,FP_max,auc_roc_max,auc_pr_max,val_loss_max,val_TP_max,val_FN_max,val_TN_max,val_FP_max,val_auc_roc_max,val_auc_pr_max,hss_max,val_hss_max,tss_max,val_tss_max,far_max,val_far_max,recall_max,val_recall_max,precision_max,val_precision_max,f1_max,val_f1_max,acc_max,val_acc_max,num_train_inst_max,mcc,mcc_min,mcc_max,mcc_std,mcc_epc,val_mcc,val_mcc_min,val_mcc_max,val_mcc_std,val_mcc_epc
M+_mpf_PTx8_RtdXall_LowC2_AW8e6D1e3_blos_24,4.301005744934082,0.1948510885238647,9.546112632751464,11.569540977478027,0.8801133751869201,0.8593782544136047,2.140201377868652,0.9199686706066132,11.409588813781738,13.361247062683104,0.8113861322402954,0.7477982640266418,0.6834733636310018,0.3178242252834365,0.7828092030461298,0.4591546294390538,0.9981621750122722,0.9931034483727226,0.6610849194397377,0.3631595038840037,0.7847738717961249,0.4351212687503681,0.8572031731042735,0.7920838705055923,118080.0,0.3389150805602624,0.3396098852157593,0.6368404961159962,0.6103417873382568,0,5,8,0,8,8,0,8,7,0,7,7,8,6,8,2,0,0,8,5,8,6,8,7,8,8,8,5,7,0.0122882111444648,0.0120018657265524,0.0258053888610831,0.1129592433353323,0.0280504253109774,0.0086184693184156,0.0092783786791394,0.1203676363929691,0.0531136905846317,0.38506700935626,0.9646851904561295,0.7602962727991978,0.0628455172556982,0.0729855848032536,0.0132611424338135,0.0550003452924761,0.00984037228413,0.0481320458569393,0.0117375505894708,0.0787458115684297,0.0005617290406495,0.0137931032545548,0.0117375505894708,0.0787458115684297,0.0082546756451398,0.0438809696777409,0.0070110949098713,0.040778130529981,54.0,0.3193313181400299,4.285714149475098,0.1625615805387497,9.405707359313965,11.53473949432373,0.8706777095794678,0.8502869606018066,0.4542328715324402,2.04878044128418,0.4560000002384186,10.119999885559082,11.845528602600098,0.716678261756897,0.6454566121101379,0.6654635849604261,0.2496770118695973,0.7684554664912013,0.414439902342488,0.3201460612746704,0.5170454590423571,0.9974204643059864,0.9655172418636128,0.6461390025630335,0.2630966156410322,0.773425770354212,0.3686635834830148,0.8478547634274294,0.7324937018102025,118017.0,0.3571322560310364,4.320544719696045,0.2282878458499908,9.722084045410156,11.612903594970703,0.894763708114624,0.8753716349601746,0.8151858448982239,2.2083332538604736,1.5322580337524414,12.991869926452637,13.813008308410645,0.9060832858085632,0.8644964694976807,0.7047117598171175,0.3788576703533531,0.798361741782613,0.5304252110696739,0.3538609974369665,0.7369033843589677,0.9991366906716008,1.0,0.6798539387253296,0.4829545409576429,0.7980471635060795,0.4892473170482737,0.8683536441993566,0.8586680230436592,118161.0,0.7110018761024238,0.6955355044225691,0.7286463036662557,0.0110038313559486,8.0,0.3450962862683251,0.2557860261133205,0.4044064722765256,0.0526457085208572,6.0
M+_mpf_PTx8_RtdXall_LowC_AW6e6D1e3_blos_24,4.29852180480957,0.3225973546504974,9.261247634887695,11.575444984436036,0.8400940895080566,0.8119712114334107,2.138424158096313,0.9414089620113372,11.617252540588378,13.623353195190427,0.8251898884773254,0.7632506251335144,0.6279870569506933,0.3324997794062826,0.7258502333201855,0.4415616943374755,0.9975863041345476,0.9924582448841074,0.6245620782711649,0.3688770632161467,0.7481353985177823,0.4415957626770101,0.8306099336821507,0.8033447549900051,118080.0,0.3754379217288351,0.567628276348114,0.6311229367838533,0.6089857459068299,0,6,8,0,8,8,0,8,7,0,7,7,8,6,8,5,0,0,8,6,8,6,8,7,8,8,8,6,7,0.0168371697769788,0.011042909029657,0.0298796332233327,0.141866035433274,0.0209150365547938,0.010400755959623,0.0116046875001199,0.1198036630133198,0.0219276368222934,0.3595477556813989,0.9727692302205204,0.1795676141402772,0.0642742992800661,0.0685162038315035,0.0145560751607766,0.0475109433890621,0.0103498430375466,0.1107636647571621,0.0131850042768478,0.0483461838366224,0.0005052025928181,0.0063076132572161,0.0131850042768478,0.0483461838366223,0.008803116513267,0.0391161494476164,0.0082303953114434,0.043384585697526,54.0,0.5414059162139893,4.289408683776856,0.2672413885593414,9.039408683776855,11.549628257751465,0.822998046875,0.7922515273094177,0.5038442015647888,2.111999988555908,0.4239999949932098,9.736000061035156,13.303999900817873,0.7008784413337708,0.6335686445236206,0.6075037010966148,0.2787312341587293,0.7149370114409139,0.2450512625204697,0.3570293797049704,0.5638297835913866,0.996837262868116,0.9811320755990132,0.6040441397191457,0.2999999958024898,0.7360286878351299,0.3904761902527294,0.8184549085832405,0.7183879206066953,118017.0,0.5906404852867126,4.31930685043335,0.3490099012851715,9.449131965637209,11.613300323486328,0.8548755049705505,0.8277069330215454,0.840676486492157,2.1666667461395264,1.4354838132858276,12.46774196624756,13.854838371276855,0.8771122097969055,0.8240583539009094,0.6497446796901817,0.4173582609247005,0.7424180772044293,0.5501453549335356,0.3959558602808542,0.7000000041975102,0.998280309446438,1.0,0.6429706202950296,0.4361702164086134,0.7614344562329506,0.5117004736588662,0.8425056358753936,0.83324860201146,118161.0,0.6568168788877486,0.6423494865928221,0.6749057027842388,0.011585843308368,8.0,0.3500864161996023,0.2835768760553097,0.4265632945420419,0.0464074239814783,6.0
M+_mpf_PTx8_RtdXall_LowC2_AW1e5D1e4_tfix_blos_24,4.302235412597656,0.1970616847276687,9.978063774108886,11.543799591064452,0.91416654586792,0.8974849700927734,2.089289569854736,0.9747398257255554,11.519736289978027,12.04167709350586,0.8308653354644775,0.7809667110443115,0.7387751772637239,0.3247880882298777,0.8237601481601186,0.4369266011847272,0.998448559143908,0.9696085796298666,0.7105346405509562,0.3738477072390955,0.8200413194039852,0.4382904904070597,0.885286209666682,0.7986380066158197,118080.0,0.2894653594490438,0.2812323212623596,0.6261522927609046,0.5859542608261108,0,4,8,0,8,8,0,8,5,0,5,5,8,7,8,3,0,0,8,5,8,4,8,7,8,8,8,5,5,0.0104122648837707,0.0102589176278989,0.0187825378696562,0.0816934368573163,0.0420080211415086,0.0052913783121892,0.0061499790292258,0.165208182184693,0.0672001748903186,0.2905772921240676,1.496408363995403,1.7179731579798785,0.094142170738073,0.1010523197155969,0.0125201547805957,0.0249947811083369,0.00957096082894,0.0706619663600533,0.0112603853254203,0.0766514564870385,0.0004681595711446,0.0288716140504291,0.0112603853254203,0.0766514564870385,0.0082726106714389,0.0392766617276813,0.00600998055367,0.0201818566315702,54.0,0.2666060626506805,4.293103218078613,0.1724137961864471,9.870049476623535,11.49381160736084,0.9072112441062928,0.8884857892990112,0.4591866433620453,1.9674797058105469,0.6800000071525574,8.751999855041504,8.869918823242188,0.6511326432228088,0.5926446318626404,0.723560316177248,0.29352899079808,0.8125174218762936,0.2993626347351243,0.276253739008458,0.5148148006863065,0.9979821273944044,0.927203065456968,0.6966059587880022,0.2655699143487904,0.8101083019707412,0.3938814420763424,0.8778543220680208,0.7672543993831025,118017.0,0.2940123677253723,4.320544719696045,0.2240099012851715,10.080645561218262,11.60918140411377,0.9216364622116088,0.905980944633484,0.9036738872528076,2.170731782913208,1.5,12.758064270019531,13.780488014221191,0.9078955054283142,0.8712760210037231,0.7543655927794983,0.3597194823386748,0.8365556651388362,0.5009584628221624,0.3033940412119978,0.7344300856512096,0.9991401547138072,1.0,0.723746260991542,0.4851851993136936,0.8302397127877748,0.4984227257457067,0.8928044759957606,0.8286290368846346,118161.0,0.7580308241958853,0.7448164931298277,0.7720671644650534,0.0110549497942421,8.0,0.3529970182638632,0.3019547250657977,0.4103262477548561,0.0381451833916241,4.0
M+_mpf_PTx8_RtdXall_LowC2_AW1e5D1e4_blos_24,4.300249767303467,0.2146018713712692,9.94468650817871,11.53676986694336,0.9094053506851196,0.8920930743217468,2.145157480239868,1.1241746068000793,12.033552169799805,12.183506202697751,0.8567198395729065,0.8015275359153747,0.7337945173221578,0.3189011135318297,0.8196893902950728,0.4358820097892305,0.9979895718485704,0.99547995022169,0.7063331522600896,0.3742912792691109,0.8167856794068425,0.4367769830956815,0.8828720966100831,0.8179434668032076,118080.0,0.2936668477399103,0.2891921401023865,0.6257087207308892,0.5513778388500213,0,5,8,0,8,8,0,3,4,0,4,4,8,5,8,5,0,0,8,4,8,5,8,4,8,8,8,4,4,0.0149300930701607,0.007454268722787,0.0242432489172927,0.0998458091676953,0.0532886126894422,0.0079313055340407,0.0096692134664253,0.0717085804552175,0.0367527840041761,0.4794319127552811,0.7818591706474917,1.510528912539466,0.0449981741103375,0.0547175964440659,0.0138426469441344,0.0391387598985344,0.0103903566755403,0.0677985136158142,0.012733202615258,0.0362059336980797,0.0011179025749444,0.0043779635798256,0.012733202615258,0.0362059336980797,0.0090154026891687,0.0306163210454611,0.0067725346192297,0.0309378965804753,54.0,0.2659164071083069,4.291563510894775,0.1782178282737732,9.819307327270508,11.472772598266602,0.9020646214485168,0.8837090730667114,0.4923077225685119,2.1040000915527344,0.527999997138977,10.543999671936035,10.336000442504885,0.7713522911071777,0.6979587078094482,0.7155372019954372,0.2514728555665982,0.8055869819613644,0.3153824666682292,0.2715274807097679,0.5726027498193342,0.9965684873190503,0.9887218048995704,0.6901727126114109,0.3156996652120997,0.8048429747352558,0.3985890718308219,0.8739840624586024,0.7571788391315042,118017.0,0.3065854012966156,4.313118934631348,0.2487623691558838,10.122828483581545,11.620689392089844,0.9232625961303712,0.9088435173034668,0.6873360276222229,2.2083332538604736,1.7073171138763428,12.796748161315918,13.846774101257324,0.8936097025871277,0.8494555950164795,0.7577595458922604,0.3531974291553065,0.8372846235380635,0.4906873713596682,0.3098272873885891,0.6843003347879003,0.99942676984637,1.0,0.728472519290232,0.4273972501806657,0.8322827807053376,0.4699738953129468,0.8946673900786599,0.8429079779746229,118161.0,0.7535723426738763,0.7374909131874858,0.7743389053305306,0.0120658562282192,8.0,0.3485219470954578,0.2995467696886378,0.3825344959470035,0.0312709036517248,5.0
M+_mpf_PTx8_RtdXall_LowC2_AW6e6D4e3_b_blos_24,4.301743888854981,0.1871514171361923,8.819560241699218,11.578966522216795,0.8191415309906006,0.796020793914795,2.1079301834106445,0.954852020740509,11.597359657287598,12.340075492858888,0.8304293870925903,0.7675955772399903,0.5962304489279463,0.3150609124159537,0.7130835506670099,0.4320801542147034,0.998334324804454,0.9780858901585991,0.5909099385489746,0.3586038846032531,0.730890241388054,0.4290196926518873,0.8097385456067073,0.8012058733318987,118080.0,0.4090900614510254,0.4285557091236114,0.6413961153967469,0.5819686830043793,0,6,8,0,8,8,0,6,8,0,6,6,8,8,8,4,0,0,8,6,8,4,8,8,8,8,8,6,6,0.0175864408145253,0.0107408729525793,0.0214459350880006,0.162742125189114,0.030337805341846,0.0122959258156407,0.0122057966465251,0.0599822446511209,0.0757726294212984,0.3633363281464867,0.5994208972196454,1.2168501696263223,0.0431033092079254,0.052959171085145,0.0191557473607864,0.0324538742625434,0.01686251870742,0.0944890126911793,0.0141022281156001,0.0334026290587514,0.0006135228774531,0.0271901240226297,0.0141022281156001,0.0334026290587514,0.011661699837648,0.0457636927792,0.010769031618252,0.0216301151299203,54.0,0.4020781815052032,4.290640354156494,0.1637931019067764,8.562034606933594,11.532177925109863,0.8007007241249084,0.7790204286575317,0.4970652163028717,1.9919354915618896,0.6079999804496765,10.776000022888184,10.564516067504885,0.7865415215492249,0.713215708732605,0.5657120011097005,0.2796335680557089,0.6864384370876464,0.3013645773626656,0.3872090822351259,0.5918367423896044,0.9976998274048214,0.9285714275790848,0.5686577277990935,0.3148479422387595,0.7123965055662581,0.3746701741313841,0.7924586800315011,0.7717884101786836,118017.0,0.4573251903057098,4.31930685043335,0.2153465300798416,9.05831241607666,11.625309944152832,0.8391282558441162,0.8165587186813354,0.658818781375885,2.2083332538604736,1.5,12.596774101257324,13.791666984558104,0.8934277296066284,0.8447329998016357,0.6262020597776334,0.3707769299412676,0.7395136209420214,0.5292135231938078,0.4313422722009064,0.6851520577612404,0.9994244604068054,1.0,0.612790917764874,0.4081632576103956,0.7492717956686336,0.4926253703808945,0.8262827004103683,0.8361895152784493,118161.0,0.6379945277832466,0.6120490790049273,0.6638668410716946,0.0164062848727581,8.0,0.3381065822383569,0.2622866834006931,0.4042314019463868,0.0591489984332437,4.0
M+_mpf_PTx8_RtdXall_ProgPos_AW1e5D1e4_blos_24,4.302734756469727,0.3812428712844848,11.544050598144532,11.61458969116211,0.9971221089363098,0.9962624430656432,2.10252366065979,1.514536428451538,12.779210090637209,13.02089500427246,0.8519099473953247,0.7909018635749817,0.9717724193173642,0.3037285659303314,0.9785495834031208,0.4307177172358735,0.998565315228898,0.975899522416581,0.968884945819354,0.3912654492838814,0.9794643148037344,0.4172793592554383,0.9888068151447972,0.840148087897356,328000.0,0.031115054180646,0.0253016855567693,0.6087345507161186,0.5593236804008483,0,6,24,0,24,23,0,20,20,0,20,7,24,6,24,3,0,0,24,15,24,6,24,20,24,24,24,15,7,0.0021538797131293,0.0086795540571862,0.0251050897541156,0.0229131788989562,0.0161573538814108,0.0004510680614792,0.0009374838917827,0.0760069223070573,0.0115660526203141,0.1617961065109839,0.3672317629970117,0.5444588677903004,0.0182176764254001,0.0613125220492308,0.0035848594867359,0.0364720531481393,0.002801569981611,0.0618452157337735,0.004474445781268,0.0452695101586706,0.0005973725703531,0.0129443428934826,0.004474445781268,0.0452695101586706,0.0025918211120649,0.036822693810134,0.0014367416582786,0.0159799766021754,150.0,0.0229383762925863,4.290640354156494,0.3448275923728943,11.51612949371338,11.597772598266602,0.9963014721870422,0.9946081042289734,0.4903201758861542,2.0799999237060547,1.3870967626571655,12.21774196624756,12.260162353515623,0.8302556872367859,0.7078205943107605,0.9659580399665674,0.265473327851323,0.9738710946104456,0.3373611554734967,0.0246458928261785,0.5384615336414389,0.9974263653064528,0.954716980813788,0.9629109290485044,0.3425414275946204,0.975241889068048,0.3553718894681405,0.9864938290601452,0.8109879046678543,327825.0,0.0286521557718515,4.316831588745117,0.4094292819499969,11.576732635498049,11.635467529296877,0.9975516200065612,0.9971730709075928,0.6863952875137329,2.112903118133545,1.813008189201355,13.325202941894531,13.70161247253418,0.874873161315918,0.8582709431648254,0.976112790741467,0.3626511903093156,0.9815521809526696,0.5062190144151646,0.0370890709514955,0.6574585724053796,0.9991374353046776,0.9923371646702408,0.9753541071738214,0.4615384663585611,0.982591323955144,0.469719358376102,0.99055654474779,0.8556176856256982,328225.0,0.971887322264311,0.9661078168948654,0.9761633873776022,0.0035546884103249,24.0,0.3251888623460699,0.2685351849893483,0.3756698913587067,0.0346256847130643,6.0
M+_mpf_PTx8_RtdXall_LowC2_AW1e5D1e4_hOpt_blos_24,4.301244068145752,0.2168692380189895,9.989113998413083,11.557394409179688,0.912452220916748,0.8959911108016968,2.1301043033599854,1.0076186418533326,11.68533420562744,12.9311429977417,0.8278859853744507,0.7690920233726501,0.736827616134746,0.3226926172363936,0.8198685343104885,0.4220928076175099,0.9982190812403692,0.9886934314107174,0.7108393556473901,0.3654113269140917,0.8185128360681804,0.4376160867290178,0.8846762735140665,0.8032647774118701,118080.0,0.2891606443526098,0.2868584513664245,0.6345886730859084,0.6179637551307678,0,4,8,0,8,8,0,6,6,0,6,6,8,7,8,7,0,0,8,6,8,7,8,6,8,8,8,6,6,0.0156991200211967,0.0096156402102331,0.0264545210791934,0.0839156413240596,0.0192210266568067,0.0065417866805664,0.0071851873833156,0.20704582883449,0.0218444682288162,0.3215511118084675,1.0972708675813845,1.2922026474487316,0.0781942401643519,0.0836838349902362,0.0126644562209544,0.0353933312024774,0.0109623535405048,0.0556769033891523,0.0107095580809234,0.0541857670183468,0.0008409234458163,0.0150872718407667,0.0107095580809234,0.0541857670183468,0.0083748969864229,0.0260615873209952,0.0060250022791093,0.0498828026063782,54.0,0.2710350751876831,4.291563510894775,0.1785714328289032,9.89480209350586,11.53225803375244,0.9041183590888976,0.8873804211616516,0.4855059683322906,2.1048386096954346,0.4480000138282776,9.543999671936035,10.370967864990234,0.673900306224823,0.6050757169723511,0.7165020620394457,0.2711383360270606,0.7999722431252896,0.3713016523890133,0.2713819364510585,0.5547945435917563,0.9971173250046736,0.9622641498612188,0.6962822884600515,0.2853260717168981,0.8047093048837246,0.4103671692013593,0.8754547567163596,0.7068009917657496,118017.0,0.3139366805553436,4.316831588745117,0.2586633563041687,10.1327543258667,11.581280708312988,0.922325849533081,0.9069159030914308,1.0294415950775146,2.170731782913208,1.4065040349960327,12.55284595489502,13.821138381958008,0.881629467010498,0.8289059400558472,0.7552515593196052,0.3645122169726993,0.8326573379291091,0.5210511256398089,0.3037177115399485,0.7146739282831018,0.9991401547138072,1.0,0.7286180635489414,0.4452054564082437,0.830357143176295,0.4818976275637162,0.8938135510656657,0.8510421937215554,118161.0,0.7553152066456061,0.7355424858578695,0.7710595709535795,0.0116497681557787,8.0,0.3445436754482994,0.308652823746244,0.4006377208049404,0.0325995434336677,7.0
M+_mpf_PTx8_RtdXall_LowC_AW1e5D1e4_hOpt_blos_24,4.296781826019287,0.3228570193052292,10.074940299987793,11.470454597473145,0.9158753871917724,0.8974020957946778,2.08020133972168,1.141822063922882,12.119626235961912,12.22807502746582,0.851248824596405,0.7938523292541504,0.7409496434162148,0.3287309551089847,0.8174490607276855,0.421328789607827,0.997181774565607,0.9660886142751832,0.7195474644161315,0.3946713611135058,0.8206170738337277,0.4365957021520208,0.8874118384830106,0.8236523446057502,118080.0,0.2804525355838685,0.3583543300628662,0.6053286388864942,0.5962240040302277,0,3,8,0,8,8,0,5,7,0,7,7,8,3,8,3,0,0,8,7,8,3,8,7,8,8,8,7,7,0.0161379053295739,0.0131028842045571,0.0416050873593158,0.1174254735797104,0.0425802214588881,0.0061959212097153,0.0071235333280249,0.2442716904905105,0.0872783376652403,0.4230646174431418,0.8669742631769121,2.3408992354541915,0.0639528754257109,0.0777294073568707,0.0156772346636184,0.0634838175687358,0.0117175972104027,0.1199343078838394,0.0151114272590377,0.0558544512413428,0.0012318226576838,0.0526142143528029,0.0151114272590377,0.0558544512413429,0.0102469160928079,0.0544190305225896,0.0075796003785457,0.0352168763143322,54.0,0.3395628929138183,4.284119129180908,0.2475369423627853,9.965346336364746,11.410670280456545,0.9081602096557616,0.8886350989341736,0.4347535967826843,1.9083333015441888,0.3759999871253967,10.496000289916992,7.796748161315918,0.7283143997192383,0.649246096611023,0.7234791359447449,0.2701399023856305,0.8008644469314765,0.2648798699799364,0.2529822126357233,0.5092250834856529,0.995387719865482,0.8641509367758458,0.7064003490233224,0.3250414508047307,0.8087042090755752,0.3647058813382185,0.8795572445717762,0.7596977346425661,118017.0,0.3879317343235016,4.321782112121582,0.3725247383117676,10.285359382629396,11.523399353027344,0.9259492754936218,0.9083114266395568,1.0799272060394287,2.145161390304565,1.6178861856460571,13.008130073547363,13.861788749694824,0.9096143841743468,0.877351701259613,0.7691723962877779,0.4465845052033794,0.8373632276555012,0.5628530605932935,0.2935996509766775,0.6749585491952693,0.9985702030050788,1.0,0.7470177873642767,0.4907749165143471,0.8389787703089797,0.5163934348139573,0.901109989345686,0.8593749979045242,118161.0,0.7567909095309842,0.7398734448902172,0.7814366107936188,0.0138535651807328,8.0,0.3583203515058584,0.2702386550412216,0.448766352984547,0.0695793682555902,3.0
M+_mpf_PTx8_RtdXall_ProgPos_AW2e5D4e3_blos_24,4.302241516113281,0.4156502306461334,11.572513008117676,11.533660888671877,0.9979421257972716,0.99730886220932,1.7651585578918456,1.5238654851913451,12.86603832244873,7.955237007141113,0.8703747034072876,0.813159441947937,0.978153302349506,0.3224674081222566,0.9840189012695358,0.4128313489643821,0.9984495689265758,0.8194157529326486,0.9752165889109408,0.4124377895452105,0.98409995487219,0.4353514254825329,0.991343147612134,0.8449721876476038,328000.0,0.0247834110890593,0.0178677504882216,0.5875622104547895,0.4978483617305755,0,5,21,0,21,21,0,15,15,0,8,8,24,3,24,3,0,0,21,13,24,3,24,15,24,21,24,13,8,0.0041111014422196,0.0110236253278904,0.0444903749974562,0.0087878816816389,0.0085473558246219,0.0005538543628441,0.0007531485357036,0.0484623905368902,0.3375482778560317,0.2183572564644746,0.3874876376233508,3.104902776626834,0.0178170008338779,0.0253977657777118,0.0051345937734736,0.0519548121208013,0.0037991223690522,0.0576178211637407,0.0020569020912506,0.0437106456089064,0.0005322825404111,0.1582191723464747,0.0020569020912506,0.0437106456089064,0.0037236167490674,0.0345507268960721,0.0020471451630159,0.0121140588841543,150.0,0.0113539062440395,4.288177490234375,0.3706896603107452,11.55831241607666,11.524813652038574,0.9973211884498596,0.9966105818748474,0.4395059049129486,1.1854838132858276,1.2583333253860474,12.392000198364258,3.903225898742676,0.8388133645057678,0.7694187164306641,0.972479699349182,0.2446991080400656,0.9801619250046862,0.3428939109983333,0.0223542733855888,0.5371179003839268,0.9979856115906076,0.5526315723665626,0.9723554291535874,0.3512747816758268,0.979980121129478,0.4016877708971753,0.9890858422437744,0.8236775806159844,327825.0,0.022972859442234,4.321782112121582,0.4739454090595245,11.58539581298828,11.545791625976562,0.9987101554870604,0.9984070658683776,0.5761042237281799,2.095999956130981,1.8373984098434448,13.42276382446289,12.910569190979004,0.8893980383872986,0.8412235379219055,0.9863339602882956,0.3970752714833503,0.9900889268929204,0.4985762820567587,0.0276445708464125,0.6487252183241732,0.9994234649858986,0.9849624050015288,0.9776457266144112,0.4628820996160732,0.9900284902982645,0.4899999978542328,0.9946083340371566,0.860193181824535,328225.0,0.9782415840927812,0.97261993263176,0.9863671194657196,0.0050944900164132,24.0,0.3459660061621235,0.3069232629807955,0.4009068098803706,0.0348749137764016,3.0
M+_mpf_PTx8_RtdXall_LowC2_AW6e6D1e3_hOpt_blos_24,4.295550441741943,0.3329854726791382,9.308613967895509,11.559603881835937,0.8434402108192444,0.8154808163642884,2.14507942199707,1.0352001011371612,11.86111526489258,13.691096305847168,0.8308353424072266,0.768002963066101,0.6326464225839149,0.3158594603898359,0.7289180349927566,0.4026908995602579,0.99689646192322,0.9954195187616288,0.6288298103638738,0.3712881721612073,0.7508958619418811,0.4265018201764191,0.8333064768970615,0.8125934316940157,118080.0,0.3711701896361262,0.5612468838691711,0.6287118278387925,0.6250999808311463,0,6,8,0,8,8,0,5,5,0,5,5,8,5,8,8,0,0,8,5,8,8,8,5,8,8,8,5,5,0.01010940063429,0.011895262822583,0.0336308570075002,0.1149764369218018,0.0242399021679504,0.006401526566601,0.0064665664975137,0.1066176046179351,0.0416353487137296,0.339837202793486,0.8388598705992637,0.2095347906211833,0.0552627004077967,0.0649738663120438,0.0099632590281987,0.05411772841468,0.0078898658780878,0.0749576325569932,0.0095531863124641,0.0415538778133978,0.0009384668735343,0.0074312501088548,0.0095531863124641,0.0415538778133979,0.0058103775278559,0.0286893953468192,0.0058533448394569,0.0319502466836584,54.0,0.5464473962783813,4.284653663635254,0.2758620679378509,9.13242530822754,11.528465270996094,0.8344647884368896,0.8075807094573975,0.5282219648361206,2.081300735473633,0.4799999892711639,10.32800006866455,13.276422500610352,0.7287141680717468,0.6523146629333496,0.6159726837781265,0.2443725023294378,0.716814975502333,0.318463490028372,0.3591828679643153,0.5537974851155507,0.995399655258542,0.9808429118773946,0.6144442384489581,0.3249211343121093,0.7413206291906876,0.3939899742831056,0.8236113231931421,0.7541561717091423,118017.0,0.5739330053329468,4.316831588745117,0.3725247383117676,9.433002471923828,11.602216720581056,0.8511235117912292,0.8222767114639282,0.8265422582626343,2.2083332538604736,1.4919354915618896,12.758064270019531,13.846774101257324,0.8912662863731384,0.84175044298172,0.6464611486805645,0.3944559171145741,0.739019269969702,0.5127128390439779,0.3855557615510419,0.6750788656878907,0.9979936945459832,1.0,0.6408171320356847,0.4462025148844493,0.759252726711175,0.4801178185243901,0.840953195691096,0.8442708293558098,118161.0,0.6604169074388646,0.6471285849839425,0.6716729529066473,0.0080212340603261,8.0,0.3356702819108162,0.2903463682518934,0.3886833664909639,0.0332590925317999,8.0
M+_mpf_PTx8_RtdXall_ProgPos_AW1e5D1e4_b_blos_24,4.30149097442627,0.392117440700531,10.875756645202635,11.615077781677249,0.9677746057510376,0.9624272227287292,2.1350241184234617,1.3061889171600345,12.246726608276369,13.491579627990722,0.8643253087997437,0.8123044967651367,0.8474262875217669,0.2829047924761306,0.8850351542748612,0.3621524410456974,0.9982761958929606,0.9909115334359828,0.8363673252095353,0.3507730799111312,0.891272603775044,0.390504877596478,0.9372304936041086,0.8203634538578332,157440.0,0.1636326747904646,0.1095807865262031,0.6492269200888688,0.5343962132930755,0,6,11,0,11,11,0,9,6,0,6,6,11,8,11,2,0,0,11,8,11,8,11,6,11,11,11,8,6,0.0059676753338901,0.0097797027581922,0.0284424704065883,0.0838125808798629,0.0110009951075185,0.0040895041820324,0.0048468626071718,0.048638637005485,0.0247028194115751,0.1828190032818196,0.5113027730834676,0.3909954643638766,0.027477967611454,0.0404442303230078,0.0135231512947286,0.0399636030349642,0.0102107229280011,0.0543446834196967,0.0139756721720919,0.0301005018452744,0.0007052843912919,0.0113543495484998,0.0139756721720919,0.0301005018452744,0.0093318445142216,0.0411942061264512,0.0058772701857418,0.013696062421911,72.0,0.1005954593420028,4.293103218078613,0.3546797931194305,10.752474784851074,11.599255561828612,0.9615474343299866,0.9548508524894714,0.4918449223041534,2.09756088256836,1.0499999523162842,11.479999542236328,12.824000358581545,0.8175013661384583,0.7427363991737366,0.8299594873951551,0.2160853068508939,0.8725136046828177,0.3118068912844089,0.1404233362578119,0.5993485348090745,0.9971223021088546,0.9698113190105012,0.8178018259752647,0.3120567233912885,0.8794288778804117,0.3241252209031304,0.9294445288275645,0.8015113260988808,157356.0,0.1184663027524948,4.320544719696045,0.4405940473079681,11.004962921142578,11.630541801452637,0.9731409549713136,0.968897819519043,0.6245834827423096,2.170731782913208,1.544715404510498,12.666666984558104,13.830645561218262,0.8887404203414917,0.8539735078811646,0.8690129918528633,0.3309460989792507,0.9004871045212188,0.4609617725662362,0.1821981740247352,0.6879432766087115,0.9991401547138072,1.0,0.8595766637421881,0.4006514651909255,0.906245746220148,0.4300699322560264,0.9465435643241528,0.8377016124300538,157548.0,0.851088136651508,0.8346865325924953,0.8715239483035038,0.012849324923749,11.0,0.2893742663047717,0.2329535028627389,0.3433774371902496,0.0393397461779411,7.0
